web-scraper-order,web-scraper-start-url,Listing,Price,Shipping,Total sold,Revenue,Bids,Date
"1700761509-5201","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera weiß MLQ73ZD/A B-WAREAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera weiß MLQ73ZD/A B-WARE","$822.07Fixed price","$6.390% Free shipping","1","$822.07","–","Jan 23, 2023"
"1700761509-5202","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera schwarz  MLQ63ZD/A B-WAREAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera schwarz  MLQ63ZD/A B-WARE","$800.69Fixed price","$6.350% Free shipping","1","$800.69","–","Feb 10, 2023"
"1700761509-5203","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 128GB 256GB 512GB Smartphone 5G 6,1 Zoll Sehr Gut - RefurbishedApple iPhone 13 128GB 256GB 512GB Smartphone 5G 6,1 Zoll Sehr Gut - Refurbished","$789.81Fixed price","$0.00100% Free shipping","1","$789.81","–","Feb 21, 2023"
"1700761509-5204","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 256GB Midnight iOS Smartphone sehr gutApple iPhone 13 256GB Midnight iOS Smartphone sehr gut","$773.90Fixed price","$0.00100% Free shipping","1","$773.90","–","Feb 28, 2023"
"1700761509-5205","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera rot MLQ93ZD/A  B-WAREAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera rot MLQ93ZD/A  B-WARE","$717.40Fixed price","$6.330% Free shipping","1","$717.40","–","Mar 15, 2023"
"1700761509-5206","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageIphone 13 Midnight 256 GB, Top!  LETZTE PREISSENKUNGIphone 13 Midnight 256 GB, Top!  LETZTE PREISSENKUNG","$688.18Fixed price","$5.410% Free shipping","1","$688.18","–","Apr 9, 2023"
"1700761509-5207","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 A2633 (CDMA | GSM) - 256GB - Mitternacht (Ohne Simlock)...Apple iPhone 13 A2633 (CDMA | GSM) - 256GB - Mitternacht (Ohne Simlock)...","$767.39Auction","$6.020% Free shipping","1","$767.39","25","Apr 19, 2023"
"1700761509-5208","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera pink MLQ83ZD/A B-WAREAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera pink MLQ83ZD/A B-WARE","$755.32Fixed price","$6.470% Free shipping","1","$755.32","–","Apr 19, 2023"
"1700761509-5209","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - (PRODUCT) RED (Ohne Simlock) NEU OVP ungeöffnetApple iPhone 13 - 256GB - (PRODUCT) RED (Ohne Simlock) NEU OVP ungeöffnet","$749.63Auction","$5.880% Free shipping","1","$749.63","1","May 30, 2023"
"1700761509-5210","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple Iphone 13 / 256GB / Grün / NEU&OVP / MNGL3ZD/A / NEU&OVPApple Iphone 13 / 256GB / Grün / NEU&OVP / MNGL3ZD/A / NEU&OVP","$830.49Fixed price","$0.00100% Free shipping","1","$830.49","–","Jun 1, 2023"
"1700761509-5211","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 256GB Rosé/Pink  MLQ83ZD/A  A2633 OVP NEU TOP HÄNDLER 11111Apple iPhone 13 256GB Rosé/Pink  MLQ83ZD/A  A2633 OVP NEU TOP HÄNDLER 11111","$790.99Fixed price","$0.00100% Free shipping","1","$790.99","–","Aug 9, 2023"
"1700761509-5212","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 A2633 (CDMA | GSM) - 256GB - Mitternacht (Ohne Simlock)...Apple iPhone 13 A2633 (CDMA | GSM) - 256GB - Mitternacht (Ohne Simlock)...","$326.36Auction","$5.860% Free shipping","1","$326.36","3","Sep 15, 2023"
"1700761509-5213","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple Iphone 13 / 256GB / Polarstern / NEU&OVP / MLQ73ZD/A / NEU&OVPApple Iphone 13 / 256GB / Polarstern / NEU&OVP / MLQ73ZD/A / NEU&OVP","$878.50Fixed price","$0.00100% Free shipping","1","$878.50","–","Sep 13, 2023"
"1700761509-5214","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 256 GB Mitternacht 10 Monate Garantie Batterie 100 % RechnungApple iPhone 13 256 GB Mitternacht 10 Monate Garantie Batterie 100 % Rechnung","$696.77Fixed price","$5.890% Free shipping","1","$696.77","–","Sep 21, 2023"
"1700761509-5215","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 256 GB MitternachtApple iPhone 13 256 GB Mitternacht","$565.32Fixed price","$5.860% Free shipping","1","$565.32","–","Sep 17, 2023"
"1700761509-5216","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - Starlight (Ohne Simlock) (Dual-SIM)Apple iPhone 13 - 256GB - Starlight (Ohne Simlock) (Dual-SIM)","$480.68Auction","$5.850% Free shipping","1","$480.68","23","Sep 24, 2023"
"1700761509-5217","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - Starlight (Ohne Simlock) (Dual-SIM) ***TOP***in OVPApple iPhone 13 - 256GB - Starlight (Ohne Simlock) (Dual-SIM) ***TOP***in OVP","$531.80Auction","$5.780% Free shipping","1","$531.80","20","Oct 8, 2023"
"1700761509-5218","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - Blau - Top ZustandApple iPhone 13 - 256GB - Blau - Top Zustand","$567.14Fixed price","$0.00100% Free shipping","1","$567.14","–","Oct 14, 2023"
"1700761509-5219","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera schwarz  MLQ63ZD/A B-WAREAPPLE iPhone 13 5G 256 GB 6,1 Zoll Duale 4K Kamera schwarz  MLQ63ZD/A B-WARE","$687.53Fixed price","$6.240% Free shipping","1","$687.53","–","Oct 29, 2023"
"1700761509-5220","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 A2633 256 GB MidnightApple iPhone 13 A2633 256 GB Midnight","$732.67Fixed price","$5.830% Free shipping","1","$732.67","–","Nov 3, 2023"
"1700761509-5221","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13  256GB  Midnight MLQ63ZD/A  TOP-Zustand HÄNDLER 15656Apple iPhone 13  256GB  Midnight MLQ63ZD/A  TOP-Zustand HÄNDLER 15656","$571.54Fixed price","$0.00100% Free shipping","1","$571.54","–","Nov 20, 2023"
"1700761509-5222","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 256GB Midnight 5G 6,1"" 12MP IOS Smartphone Händler OVP NEU ❤️3Apple iPhone 13 256GB Midnight 5G 6,1"" 12MP IOS Smartphone Händler OVP NEU ❤️3","$836.37Fixed price","$0.00100% Free shipping","1","$836.37","–","Mar 20, 2022"
"1700761509-5223","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - Mitternacht (Ohne Simlock) Neu! Und Ungeöffnet!Apple iPhone 13 - 256GB - Mitternacht (Ohne Simlock) Neu! Und Ungeöffnet!","$793.52Auction","$5.380% Free shipping","1","$793.52","24","Oct 2, 2022"
"1700761509-5224","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 / Polarstern / 256 GB (Ohne Simlock) / wie neu / Rg. v. 30.09.22Apple iPhone 13 / Polarstern / 256 GB (Ohne Simlock) / wie neu / Rg. v. 30.09.22","$810.34Auction","$6.960% Free shipping","1","$810.34","31","Oct 5, 2022"
"1700761509-5225","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - Rosé (T-Mobile)Apple iPhone 13 - 256GB - Rosé (T-Mobile)","$760.78Auction","$5.390% Free shipping","1","$760.78","16","Oct 18, 2022"
"1700761509-5226","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - Rosé (Ohne Simlock)Apple iPhone 13 - 256GB - Rosé (Ohne Simlock)","$806.50Fixed price","$5.710% Free shipping","1","$806.50","–","Nov 26, 2022"
"1700761509-5227","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageAPPLE iPhone 13 256 GB Mitternacht Dual SIMAPPLE iPhone 13 256 GB Mitternacht Dual SIM","$774.31Fixed price","$5.360% Free shipping","1","$774.31","–","Jan 15, 2023"
"1700761509-5228","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - Mitternacht (Ohne Simlock) NEU & OVPApple iPhone 13 - 256GB - Mitternacht (Ohne Simlock) NEU & OVP","$925.61Fixed price","$0.00100% Free shipping","1","$925.61","–","Jan 6, 2023"
"1700761509-5229","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 (PRODUCT)RED - 256GB - (Ohne Simlock)Apple iPhone 13 (PRODUCT)RED - 256GB - (Ohne Simlock)","$720.97Fixed price","$5.820% Free shipping","1","$720.97","–","Jan 8, 2023"
"1700761509-5230","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - Polarstern Garantie Apple iPhone 13 - 256GB - Polarstern Garantie","$734.50Fixed price","$5.930% Free shipping","1","$734.50","–","Jan 18, 2023"
"1700761509-5231","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 polarstern 256 GB, Neu, Unbenutzt, Ohne SIM Lock.Apple iPhone 13 polarstern 256 GB, Neu, Unbenutzt, Ohne SIM Lock.","$843.44Auction","$0.00100% Free shipping","1","$843.44","14","Feb 12, 2023"
"1700761509-5232","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 - 256GB - SCHWARZ - MITTERNACHT - NEU & OVP (ohne Simlock)Apple iPhone 13 - 256GB - SCHWARZ - MITTERNACHT - NEU & OVP (ohne Simlock)","$795.11Auction","$5.820% Free shipping","1","$795.11","12","Feb 28, 2023"
"1700761509-5233","https://www.ebay.com/sh/research?marketplace=EBAY-DE&keywords=iphone&dayRange=1095&endDate=1700763106554&startDate=1606155106554&categoryId=9355&minPrice=150&maxPrice=2000&aspect=Marke%3A%3A%3AApple&aspect=Modell%3A%3A%3AApple+iPhone+13&aspect=Speicherkapazit%C3%A4t%3A%3A%3A256+GB&aspect=Betriebssystem%3A%3A%3AiOS&buyerCountry=BuyerLocation%3A%3A%3ADE&offset=0&limit=50&tabName=SOLD&tz=Europe%2FBerlin",", preview full size imageApple iPhone 13 weiss- 256GB Simlook freiApple iPhone 13 weiss- 256GB Simlook frei","$638.73Auction","$5.320% Free shipping","1","$638.73","19","Mar 18, 2023"
